test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
AT3G27350	AT3G27350	AT3G27350	3:10125658-10127992	GL_12h_control	HL_12h_treatment	OK	28.1235	35.9565	0.354478	1.55767	0.02775	0.0847989	no
AT3G27360	AT3G27360	HTR2	3:10129104-10132760	GL_12h_control	HL_12h_treatment	OK	36.5644	22.3096	-0.712774	-1.0093	0.14465	0.299879	no
AT3G27380	AT3G27380	SDH2-1	3:10129104-10132760	GL_12h_control	HL_12h_treatment	OK	40.3233	78.7572	0.965798	3.93903	5e-05	0.000354903	yes
AT3G27390	AT3G27390	AT3G27390	3:10133195-10136630	GL_12h_control	HL_12h_treatment	OK	21.4064	29.8087	0.477692	2.11691	0.00265	0.0121057	yes
AT3G27400	AT3G27400	AT3G27400	3:10140322-10143225	GL_12h_control	HL_12h_treatment	OK	8.12553	7.98522	-0.0251311	-0.0954471	0.8896	0.945858	no
AT3G27410	AT3G27410	AT3G27410	3:10145243-10145642	GL_12h_control	HL_12h_treatment	NOTEST	0.487868	0.188708	-1.37033	0	1	1	no
AT3G27415	AT3G27415	AT3G27415	3:10147065-10147992	GL_12h_control	HL_12h_treatment	NOTEST	0.0263154	0.0525226	0.997032	0	1	1	no
AT3G27416	AT3G27416	AT3G27416	3:10147065-10147992	GL_12h_control	HL_12h_treatment	OK	0.162093	0.555457	1.77685	1.27369	0.0902	0.212022	no
AT3G27420	AT3G27420	AT3G27420	3:10148584-10150301	GL_12h_control	HL_12h_treatment	OK	8.86623	9.72737	0.133729	0.478246	0.4952	0.681421	no
AT3G27425	AT3G27425	AT3G27425	3:10151057-10151375	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27430	AT3G27430	PBB1	3:10152478-10155342	GL_12h_control	HL_12h_treatment	OK	95.758	136.166	0.507904	2.25401	0.0012	0.00612088	yes
AT3G27440	AT3G27440	UKL5	3:10155554-10157931	GL_12h_control	HL_12h_treatment	NOTEST	0.047801	0.155065	1.69776	0	1	1	no
AT3G27450	AT3G27450	AT3G27450	3:10158313-10159194	GL_12h_control	HL_12h_treatment	NOTEST	0.0841255	0.056092	-0.584748	0	1	1	no
AT3G27460	AT3G27460	AT3G27460	3:10159292-10162259	GL_12h_control	HL_12h_treatment	OK	5.50223	5.4613	-0.0107716	-0.0370104	0.95865	0.979775	no
AT3G27470	AT3G27470	AT3G27470	3:10163048-10166907	GL_12h_control	HL_12h_treatment	OK	11.8236	9.56097	-0.306443	-1.27633	0.0674	0.169827	no
AT3G27473	AT3G27473	AT3G27473	3:10169241-10171230	GL_12h_control	HL_12h_treatment	NOTEST	0.169891	0.196146	0.207323	0	1	1	no
AT3G27480	AT3G27480	AT3G27480	3:10173219-10175555	GL_12h_control	HL_12h_treatment	NOTEST	0.0878458	0.0771208	-0.187852	0	1	1	no
AT3G27490	AT3G27490	AT3G27490	3:10178099-10180148	GL_12h_control	HL_12h_treatment	NOTEST	0.102839	0.0797676	-0.366514	0	1	1	no
AT3G27500	AT3G27500	AT3G27500	3:10182832-10185081	GL_12h_control	HL_12h_treatment	OK	0.565189	0.343565	-0.71815	-1.30965	0.0746	0.183426	no
AT3G27503	AT3G27503	SCRL19	3:10185764-10186537	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27510	AT3G27510	AT3G27510	3:10188220-10190343	GL_12h_control	HL_12h_treatment	OK	0.751331	0.421189	-0.834981	-1.64008	0.0243	0.0763659	no
AT3G27520	AT3G27520	AT3G27520	3:10192421-10193499	GL_12h_control	HL_12h_treatment	OK	5.12714	5.16291	0.0100317	0.0307807	0.9653	0.982981	no
AT3G27530	AT3G27530	GC6	3:10193568-10200013	GL_12h_control	HL_12h_treatment	OK	19.3469	18.6775	-0.0508017	-0.225744	0.7429	0.862399	no
AT3G27540	AT3G27540	AT3G27540	3:10205307-10207306	GL_12h_control	HL_12h_treatment	OK	4.28164	3.08378	-0.473465	-1.5802	0.02595	0.0804264	no
AT3G27550	AT3G27550	AT3G27550	3:10207780-10209899	GL_12h_control	HL_12h_treatment	OK	3.56247	6.84057	0.941237	3.33126	5e-05	0.000354903	yes
AT3G27555	AT3G27555	AT3G27555	3:10210327-10210399	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27560	AT3G27560	ATN1	3:10210430-10213004	GL_12h_control	HL_12h_treatment	OK	9.44529	10.5144	0.154701	0.629759	0.36835	0.568519	no
AT3G27570	AT3G27570	AT3G27570	3:10213995-10216736	GL_12h_control	HL_12h_treatment	OK	56.2565	164.54	1.54834	6.80526	5e-05	0.000354903	yes
AT3G27580	AT3G27580	D6PKL3	3:10217416-10219976	GL_12h_control	HL_12h_treatment	OK	6.68318	6.86928	0.0396248	0.158237	0.82475	0.911565	no
AT3G27600	AT3G27600	AT3G27600	3:10223742-10224948	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27610	AT3G27610	AT3G27610	3:10225524-10228192	GL_12h_control	HL_12h_treatment	OK	7.09547	6.63647	-0.0964821	-0.353218	0.6212	0.778069	no
AT3G27620	AT3G27620	AOX1C	3:10229044-10230702	GL_12h_control	HL_12h_treatment	OK	0.450119	0.647217	0.523942	0.834989	0.23775	0.427304	no
AT3G27630	AT3G27630	AT3G27630	3:10231115-10231418	GL_12h_control	HL_12h_treatment	OK	3.513	3.24441	-0.114749	-0.144554	0.8342	0.916732	no
AT3G27640	AT3G27640	AT3G27640	3:10232247-10235621	GL_12h_control	HL_12h_treatment	OK	2.21677	1.91716	-0.209494	-0.60091	0.40205	0.599974	no
AT3G27650	AT3G27650	LBD25	3:10238545-10240611	GL_12h_control	HL_12h_treatment	OK	3.73473	3.74736	0.0048712	0.0132877	0.9841	0.991778	no
AT3G27660	AT3G27660	OL2	3:10243754-10245023	GL_12h_control	HL_12h_treatment	OK	2.09484	1.67948	-0.318826	-0.666577	0.3445	0.54561	no
AT3G27670	AT3G27670	RST1	3:10245133-10253293	GL_12h_control	HL_12h_treatment	OK	6.45799	6.53202	0.0164449	0.0721967	0.9173	0.961892	no
AT3G27680	AT3G27680	AT3G27680	3:10254885-10255290	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27690	AT3G27690	LHCB2.4	3:10255946-10257011	GL_12h_control	HL_12h_treatment	OK	1053.69	59.0344	-4.15775	-16.3588	5e-05	0.000354903	yes
AT3G27700	AT3G27700	AT3G27700	3:10257116-10261974	GL_12h_control	HL_12h_treatment	OK	8.54655	8.62887	0.0138289	0.0603383	0.9305	0.96881	no
AT3G27710	AT3G27710	ARI3	3:10269205-10271065	GL_12h_control	HL_12h_treatment	NOTEST	0.0572126	0.0996257	0.800186	0	1	1	no
AT3G27720	AT3G27720	ARI4	3:10271875-10273621	GL_12h_control	HL_12h_treatment	NOTEST	0.0296742	0.0427247	0.525863	0	1	1	no
AT3G27730	AT3G27730	MER3	3:10273800-10280362	GL_12h_control	HL_12h_treatment	OK	0.477141	0.266019	-0.842886	-1.73069	0.01785	0.0596502	no
AT3G27740	AT3G27740	CARA	3:10281260-10283866	GL_12h_control	HL_12h_treatment	OK	60.8717	72.9805	0.261741	1.16899	0.09635	0.222285	no
AT3G27750	AT3G27750	AT3G27750	3:10284807-10287775	GL_12h_control	HL_12h_treatment	OK	17.1884	21.5774	0.328091	0.661629	0.33705	0.537362	no
AT3G27770	AT3G27770	AT3G27770	3:10284807-10287775	GL_12h_control	HL_12h_treatment	OK	54.0581	37.0389	-0.54547	-2.02529	0.0043	0.018223	yes
AT3G27785	AT3G27785	MYB118	3:10288602-10290934	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27800	AT3G27800	AT3G27800	3:10301927-10302201	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27820	AT3G27820	ATMDAR4	3:10315113-10318056	GL_12h_control	HL_12h_treatment	OK	77.6956	88.2677	0.184052	0.812721	0.24425	0.435143	no
AT3G27825	AT3G27825	AT3G27825	3:10318261-10318333	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27830	AT3G27830	RPL12A	3:10318504-10319432	GL_12h_control	HL_12h_treatment	OK	442.524	318.69	-0.4736	-2.00762	0.00485	0.0201656	yes
AT3G27831	AT3G27831	AT3G27831	3:10319480-10320092	GL_12h_control	HL_12h_treatment	OK	1.19784	0.773917	-0.630186	-0.295379	0.3524	0.553288	no
AT3G27835	AT3G27835	AT3G27835	3:10321740-10322306	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27840	AT3G27840	RPL12B	3:10323353-10323950	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27845	AT3G27845	AT3G27845	3:10324638-10324710	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27850	AT3G27850	RPL12C	3:10324838-10325713	GL_12h_control	HL_12h_treatment	OK	497.172	400.964	-0.310271	-1.3065	0.06125	0.158022	no
AT3G27860	AT3G27860	AT3G27860	3:10326127-10328086	GL_12h_control	HL_12h_treatment	OK	0.550475	0.662063	0.266291	0.520056	0.46905	0.660048	no
AT3G27865	AT3G27865	AT3G27865	3:10328509-10328601	GL_12h_control	HL_12h_treatment	OK	110.296	140.097	0.345043	0.287545	0.67815	0.819471	no
AT3G27870	AT3G27870	ALA8	3:10330949-10335305	GL_12h_control	HL_12h_treatment	OK	2.73576	5.5444	1.01909	4.01385	5e-05	0.000354903	yes
AT3G27880	AT3G27880	AT3G27880	3:10338211-10339436	GL_12h_control	HL_12h_treatment	OK	8.76251	14.1965	0.696118	2.68745	0.00015	0.000973714	yes
AT3G27883	AT3G27883	AT3G27883	3:10339966-10345348	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27884	AT3G27884	AT3G27884	3:10346154-10348282	GL_12h_control	HL_12h_treatment	OK	2.91164	0.893643	-1.70406	-2.9224	0.0005	0.00284203	yes
AT3G27886	AT3G27886	AT3G27886	3:10348686-10349575	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27890	AT3G27890	NQR	3:10350655-10352033	GL_12h_control	HL_12h_treatment	OK	88.4647	94.4747	0.0948256	0.42117	0.55185	0.726649	no
AT3G27895	AT3G27895	AT3G27895	3:10352127-10352401	GL_12h_control	HL_12h_treatment	OK	0.244288	0.705789	1.53065	0.749306	0.478	0.6669	no
AT3G27900	AT3G27900	AT3G27900	3:10352904-10353639	GL_12h_control	HL_12h_treatment	OK	0.392739	0.934452	1.25055	1.49026	0.0535	0.14251	no
AT3G27906	AT3G27906	AT3G27906	3:10355512-10356437	GL_12h_control	HL_12h_treatment	OK	11.7803	9.52871	-0.306025	-1.09896	0.11325	0.251122	no
AT3G27910	AT3G27910	AT3G27910	3:10357231-10358116	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27920	AT3G27920	GL1	3:10361944-10363506	GL_12h_control	HL_12h_treatment	OK	3.22229	2.75257	-0.227303	-0.497617	0.48005	0.668636	no
AT3G27925	AT3G27925	DEGP1	3:10366370-10368905	GL_12h_control	HL_12h_treatment	OK	96.4561	83.5671	-0.206936	-0.913845	0.19045	0.366149	no
AT3G27930	AT3G27930	AT3G27930	3:10369298-10372441	GL_12h_control	HL_12h_treatment	OK	7.85561	8.05191	0.0356074	0.138998	0.84115	0.920617	no
AT3G27940	AT3G27940	LBD26	3:10373250-10376461	GL_12h_control	HL_12h_treatment	OK	1.0974	0.513808	-1.09479	-1.43132	0.05315	0.141806	no
AT3G27950	AT3G27950	AT3G27950	3:10378047-10379896	GL_12h_control	HL_12h_treatment	OK	0.978684	1.02075	0.0607204	0.116306	0.86525	0.933682	no
AT3G27960	AT3G27960	AT3G27960	3:10380379-10383092	GL_12h_control	HL_12h_treatment	OK	11.9802	10.1453	-0.239839	-1.02224	0.14685	0.303129	no
AT3G27965	AT3G27965	AT3G27965	3:10385050-10385625	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27968	AT3G27968	AT3G27968	3:10388714-10388885	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G27970	AT3G27970	AT3G27970	3:10389608-10391544	GL_12h_control	HL_12h_treatment	NOTEST	0.261698	0.0422936	-2.62939	0	1	1	no
AT3G27980	AT3G27980	PME30	3:10392674-10398175	GL_12h_control	HL_12h_treatment	OK	0.631815	0.624754	-0.0162152	-0.0182792	0.97725	0.988477	no
AT3G27990	AT3G27990	AT3G27990	3:10392674-10398175	GL_12h_control	HL_12h_treatment	OK	6.1632	5.18194	-0.250188	-0.865438	0.21525	0.400203	no
AT3G27997	AT3G27997	AT3G27997	3:10400132-10401382	GL_12h_control	HL_12h_treatment	OK	4.07724	5.82565	0.514826	1.66068	0.02055	0.0666392	no
AT3G27999	AT3G27999	AT3G27999	3:10402871-10403511	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28005	AT3G28005	AT3G28005	3:10406446-10407217	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28007	AT3G28007	SWEET4	3:10408091-10409745	GL_12h_control	HL_12h_treatment	OK	2.07102	30.0053	3.85681	11.1283	5e-05	0.000354903	yes
AT3G28010	AT3G28010	AT3G28010	3:10414327-10415113	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28020	AT3G28020	AT3G28020	3:10417905-10419149	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28030	AT3G28030	UVH3	3:10424252-10431204	GL_12h_control	HL_12h_treatment	OK	4.28231	4.92658	0.202199	0.847579	0.2297	0.417744	no
AT3G28040	AT3G28040	AT3G28040	3:10435056-10438391	GL_12h_control	HL_12h_treatment	OK	40.3243	23.9957	-0.748874	-3.3195	5e-05	0.000354903	yes
AT3G28050	AT3G28050	AT3G28050	3:10442813-10445398	GL_12h_control	HL_12h_treatment	OK	35.4768	31.2869	-0.181317	-0.799268	0.2532	0.445096	no
AT3G28070	AT3G28070	AT3G28070	3:10447921-10451034	GL_12h_control	HL_12h_treatment	OK	18.1582	13.7248	-0.403841	-1.65642	0.01855	0.061513	no
AT3G28080	AT3G28080	AT3G28080	3:10451485-10455267	GL_12h_control	HL_12h_treatment	OK	13.1856	8.20551	-0.684298	-2.50581	0.0004	0.00233263	yes
AT3G28100	AT3G28100	AT3G28100	3:10456098-10460965	GL_12h_control	HL_12h_treatment	OK	6.82149	4.6102	-0.565258	-1.90555	0.00775	0.0300405	yes
AT3G28110	AT3G28110	AT3G28110	3:10461762-10462827	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28120	AT3G28120	AT3G28120	3:10463793-10464000	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28130	AT3G28130	AT3G28130	3:10465515-10468911	GL_12h_control	HL_12h_treatment	OK	13.9567	6.4266	-1.11883	-4.26984	5e-05	0.000354903	yes
AT3G28140	AT3G28140	AT3G28140	3:10470400-10471388	GL_12h_control	HL_12h_treatment	OK	11.1241	11.5345	0.0522678	0.180404	0.7996	0.897081	no
AT3G28150	AT3G28150	AXY4L	3:10471841-10473754	GL_12h_control	HL_12h_treatment	OK	1.06174	0.684159	-0.634031	-1.21605	0.08965	0.211072	no
AT3G28153	AT3G28153	AT3G28153	3:10478205-10483699	GL_12h_control	HL_12h_treatment	NOTEST	0.132556	0.111055	-0.255325	0	1	1	no
AT3G28155	AT3G28155	AT3G28155	3:10485300-10485991	GL_12h_control	HL_12h_treatment	NOTEST	0.351543	0.660316	0.909455	0	1	1	no
AT3G28157	AT3G28157	AT3G28157	3:10493153-10493681	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28160	AT3G28160	AT3G28160	3:10494655-10496791	GL_12h_control	HL_12h_treatment	OK	13.9332	44.7356	1.6829	7.3718	5e-05	0.000354903	yes
AT3G28170	AT3G28170	AT3G28170	3:10498360-10500360	GL_12h_control	HL_12h_treatment	OK	0.271833	0.949815	1.80493	1.93524	0.05575	0.147195	no
AT3G28180	AT3G28180	CSLC4	3:10505828-10509239	GL_12h_control	HL_12h_treatment	OK	26.7656	16.4321	-0.703864	-3.11088	5e-05	0.000354903	yes
AT3G28190	AT3G28190	AT3G28190	3:10512234-10513057	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28193	AT3G28193	AT3G28193	3:10514633-10514762	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28200	AT3G28200	PER31	3:10518069-10519166	GL_12h_control	HL_12h_treatment	OK	42.9931	35.3911	-0.280717	-1.22522	0.08715	0.206425	no
AT3G28210	AT3G28210	SAP12	3:10520508-10521532	GL_12h_control	HL_12h_treatment	OK	2.19957	49.2337	4.48435	12.796	5e-05	0.000354903	yes
AT3G28216	AT3G28216	AT3G28216	3:10523277-10523424	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28220	AT3G28220	AT3G28220	3:10524403-10526728	GL_12h_control	HL_12h_treatment	OK	76.6559	463.881	2.59729	10.8578	5e-05	0.000354903	yes
AT3G28223	AT3G28223	AT3G28223	3:10527476-10528961	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28240	AT3G28240	AT3G28240	3:10530924-10531851	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28243	AT3G28243	AT3G28243	3:10532388-10532502	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28250	AT3G28250	AT3G28250	3:10533323-10533689	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28260	AT3G28260	AT3G28260	3:10534539-10536144	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28270	AT3G28270	AT3G28270	3:10538104-10540024	GL_12h_control	HL_12h_treatment	OK	33.7001	140.415	2.05887	8.96554	5e-05	0.000354903	yes
AT3G28280	AT3G28280	AT3G28280	3:10540645-10541571	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28290	AT3G28290	AT14A	3:10547503-10549367	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28291	AT3G28291	AT3G28291	3:10550926-10551106	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28295	AT3G28295	AT3G28295	3:10561579-10562089	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28300	AT3G28300	AT14A	3:10565736-10567600	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28310	AT3G28310	AT3G28310	3:10576960-10577375	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28315	AT3G28315	AT3G28315	3:10577486-10581488	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28321	AT3G28321	AT3G28321	3:10583133-10583277	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28330	AT3G28330	AT3G28330	3:10586565-10587712	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28340	AT3G28340	GATL10	3:10588946-10590552	GL_12h_control	HL_12h_treatment	OK	3.02873	5.08181	0.746632	2.45628	0.0008	0.00429167	yes
AT3G28345	AT3G28345	ABCB15	3:10593752-10598775	GL_12h_control	HL_12h_treatment	OK	19.8482	12.0965	-0.714419	-3.14627	5e-05	0.000354903	yes
AT3G28350	AT3G28350	AT3G28350	3:10608358-10610924	GL_12h_control	HL_12h_treatment	NOTEST	0.093528	0.226855	1.2783	0	1	1	no
AT3G28370	AT3G28370	AT3G28370	3:10620626-10623259	GL_12h_control	HL_12h_treatment	OK	4.55158	4.99762	0.134874	0.38324	0.59435	0.758623	no
AT3G28380	AT3G28380	ABCB17	3:10623741-10628201	GL_12h_control	HL_12h_treatment	NOTEST	0.0485106	0.0310309	-0.644593	0	1	1	no
AT3G28390	AT3G28390	ABCB18	3:10629424-10633967	GL_12h_control	HL_12h_treatment	NOTEST	0.0108796	0.00512586	-1.08575	0	1	1	no
AT3G28400	AT3G28400	AT3G28400	3:10635917-10637945	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28410	AT3G28410	AT3G28410	3:10640151-10642071	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28412	AT3G28412	AT3G28412	3:10643771-10645328	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28420	AT3G28420	AT3G28420	3:10654469-10655388	GL_12h_control	HL_12h_treatment	OK	2.28335	1.59373	-0.518745	-1.10548	0.1187	0.260053	no
AT3G28430	AT3G28430	AT3G28430	3:10657030-10662766	GL_12h_control	HL_12h_treatment	OK	8.53366	7.86037	-0.118568	-0.507697	0.4649	0.656134	no
AT3G28440	AT3G28440	AT3G28440	3:10665021-10665150	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28450	AT3G28450	AT3G28450	3:10667261-10669377	GL_12h_control	HL_12h_treatment	OK	11.277	12.3853	0.135247	0.573243	0.4173	0.614149	no
AT3G28455	AT3G28455	CLE25	3:10669887-10671163	GL_12h_control	HL_12h_treatment	OK	6.22706	6.2799	0.0121891	0.0365782	0.9627	0.981598	no
AT3G28460	AT3G28460	AT3G28460	3:10672040-10674395	GL_12h_control	HL_12h_treatment	OK	18.7311	25.2428	0.430437	1.85659	0.00795	0.0306231	yes
AT3G28470	AT3G28470	ATMYB35	3:10674507-10675724	GL_12h_control	HL_12h_treatment	NOTEST	0.0461943	0.0665103	0.525863	0	1	1	no
AT3G28480	AT3G28480	P4H7	3:10676032-10678388	GL_12h_control	HL_12h_treatment	OK	18.9146	25.3254	0.42108	1.79328	0.01295	0.0459297	yes
AT3G28490	AT3G28490	P4H6	3:10679048-10680654	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28500	AT3G28500	RPP2C	3:10682096-10682731	GL_12h_control	HL_12h_treatment	OK	0.837078	0.556364	-0.589333	-0.672522	0.3147	0.513572	no
AT3G28510	AT3G28510	AT3G28510	3:10685523-10687364	GL_12h_control	HL_12h_treatment	OK	0.463858	10.1942	4.45792	9.94493	5e-05	0.000354903	yes
AT3G28520	AT3G28520	AT3G28520	3:10688322-10689759	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28530	AT3G28530	AT3G28530	3:10690636-10690714	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28540	AT3G28540	AT3G28540	3:10694443-10696123	GL_12h_control	HL_12h_treatment	OK	3.38167	3.29736	-0.036425	-0.116522	0.87195	0.937115	no
AT3G28550	AT3G28550	AT3G28550	3:10700706-10703929	GL_12h_control	HL_12h_treatment	OK	67.707	21.7819	-1.63617	-6.92543	5e-05	0.000354903	yes
AT3G28560	AT3G28560	AT3G28560	3:10707095-10708479	GL_12h_control	HL_12h_treatment	NOTEST	0.128555	0.0774548	-0.730964	0	1	1	no
AT3G28570	AT3G28570	AT3G28570	3:10710533-10711889	GL_12h_control	HL_12h_treatment	NOTEST	0.230659	0.174134	-0.405564	0	1	1	no
AT3G28580	AT3G28580	AT3G28580	3:10715622-10717329	GL_12h_control	HL_12h_treatment	OK	0.643279	5.18886	3.0119	7.12606	5e-05	0.000354903	yes
AT3G28590	AT3G28590	AT3G28590	3:10718319-10718682	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28600	AT3G28600	AT3G28600	3:10722436-10723995	GL_12h_control	HL_12h_treatment	NOTEST	0.0278949	0.261004	3.226	0	1	1	no
AT3G28610	AT3G28610	AT3G28610	3:10724989-10726414	GL_12h_control	HL_12h_treatment	NOTEST	0.0621191	0.0748537	0.269036	0	1	1	no
AT3G28611	AT3G28611	AT3G28611	3:10726554-10727331	GL_12h_control	HL_12h_treatment	OK	0.0834769	0.406195	2.28273	1.03667	0.2879	0.484498	no
AT3G28620	AT3G28620	AT3G28620	3:10727825-10728461	GL_12h_control	HL_12h_treatment	OK	1.01045	1.15138	0.188365	0.267864	0.70195	0.836746	no
AT3G28630	AT3G28630	AT3G28630	3:10728950-10730849	GL_12h_control	HL_12h_treatment	OK	0.506568	0.583755	0.204607	0.324359	0.6365	0.789395	no
AT3G28640	AT3G28640	PCMP-E79	3:10731517-10733032	GL_12h_control	HL_12h_treatment	OK	1.56245	1.41147	-0.146614	-0.35808	0.60695	0.767827	no
AT3G28650	AT3G28650	AT3G28650	3:10735728-10737726	GL_12h_control	HL_12h_treatment	NOTEST	0.264197	0.122397	-1.11005	0	1	1	no
AT3G28660	AT3G28660	PCMP-E80	3:10738714-10740930	GL_12h_control	HL_12h_treatment	OK	1.31072	1.41589	0.111355	0.300787	0.67065	0.814148	no
AT3G28670	AT3G28670	AT3G28670	3:10743822-10747163	GL_12h_control	HL_12h_treatment	OK	11.12	11.8461	0.0912534	0.379953	0.5878	0.753607	no
AT3G28674	AT3G28674	AT3G28674	3:10747817-10747994	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28680	AT3G28680	AT3G28680	3:10748750-10749734	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28685	AT3G28685	AT3G28685	3:10752430-10752503	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28690	AT3G28690	AT3G28690	3:10755038-10757868	GL_12h_control	HL_12h_treatment	OK	23.4752	22.7593	-0.0446821	-0.182729	0.7969	0.895775	no
AT3G28695	AT3G28695	AT3G28695	3:10759392-10759465	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT3G28700	AT3G28700	AT3G28700	3:10759558-10762114	GL_12h_control	HL_12h_treatment	OK	9.70077	12.4231	0.356858	1.46882	0.0344	0.100739	no
AT3G28710	AT3G28710	VHA-D1	3:10772902-10775727	GL_12h_control	HL_12h_treatment	OK	83.2678	80.5438	-0.0479856	-0.214052	0.75815	0.871984	no
AT3G28715	AT3G28715	VHA-D2	3:10777836-10780633	GL_12h_control	HL_12h_treatment	OK	50.7141	55.7504	0.136596	0.607305	0.3835	0.582112	no
AT3G28720	AT3G28720	AT3G28720	3:10782275-10784447	GL_12h_control	HL_12h_treatment	OK	20.4265	22.2812	0.125385	0.553339	0.428	0.623894	no
AT3G28730	AT3G28730	SSRP1	3:10784888-10790553	GL_12h_control	HL_12h_treatment	OK	29.9813	31.7684	0.0835302	0.287372	0.68105	0.821548	no
AT3G28740	AT3G28740	CYP81D11	3:10784888-10790553	GL_12h_control	HL_12h_treatment	OK	13.8922	40.6898	1.55039	3.74903	5e-05	0.000354903	yes
AT3G28750	AT3G28750	AT3G28750	3:10791590-10792844	GL_12h_control	HL_12h_treatment	OK	0.306468	0.468028	0.61086	0.802858	0.2612	0.454163	no
AT3G28760	AT3G28760	AT3G28760	3:10792954-10795312	GL_12h_control	HL_12h_treatment	OK	11.9488	14.6062	0.289719	1.19583	0.08835	0.20874	no
AT3G28770	AT3G28770	AT3G28770	3:10796715-10803237	GL_12h_control	HL_12h_treatment	NOTEST	0.222919	0.156956	-0.50616	0	1	1	no
AT3G28780	AT3G28780	AT3G28780	3:10805910-10808458	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
